99;'A17.9';'I';'A';17;9;null; 'Tuberculosis of nervous system, unspecified';'description';false
100;'A18';'I';'A';18;null;null; 'Tuberculosis of other organs';'description';false
101;'A18.0';'I';'A';18;0;null; 'Tuberculosis of bones and joints';'description';false
102;'A18.1';'I';'A';18;1;null; 'Tuberculosis of genitourinary system';'description';false
103;'A18.2';'I';'A';18;2;null; 'Tuberculous peripheral lymphadenopathy';'description';false
104;'A18.3';'I';'A';18;3;null; 'Tuberculosis of intestines, peritoneum and mesenteric glands';'description';false
105;'A18.4';'I';'A';18;4;null; 'Tuberculosis of skin and subcutaneous tissue';'description';false
106;'A18.5';'I';'A';18;5;null; 'Tuberculosis of eye';'description';false
107;'A18.6';'I';'A';18;6;null; 'Tuberculosis of ear';'description';false
108;'A18.7';'I';'A';18;7;null; 'Tuberculosis of adrenal glands';'description';false
109;'A18.8';'I';'A';18;8;null; 'Tuberculosis of other specified organs';'description';false
110;'A19';'I';'A';19;null;null; 'Miliary tuberculosis';'description';false
111;'A19.0';'I';'A';19;0;null; 'Acute miliary tuberculosis of a single specified site';'description';false
112;'A19.1';'I';'A';19;1;null; 'Acute miliary tuberculosis of multiple sites';'description';false
113;'A19.2';'I';'A';19;2;null; 'Acute miliary tuberculosis, unspecified';'description';false
114;'A19.8';'I';'A';19;8;null; 'Other miliary tuberculosis';'description';false
115;'A19.9';'I';'A';19;9;null; 'Miliary tuberculosis, unspecified';'description';false
116;'A20-A28';'I';'A';null;null;null; 'Certain zoonotic bacterial diseases';'description';false
117;'A20';'I';'A';20;null;null; 'Plague';'description';false
118;'A20.0';'I';'A';20;0;null; 'Bubonic plague';'description';false
119;'A20.1';'I';'A';20;1;null; 'Cellulocutaneous plague';'description';false
120;'A20.2';'I';'A';20;2;null; 'Pneumonic plague';'description';false
121;'A20.3';'I';'A';20;3;null; 'Plague meningitis';'description';false
122;'A20.7';'I';'A';20;7;null; 'Septicaemic plague';'description';false
123;'A20.8';'I';'A';20;8;null; 'Other forms of plague';'description';false
124;'A20.9';'I';'A';20;9;null; 'Plague, unspecified';'description';false
125;'A21';'I';'A';21;null;null; 'Tularaemia';'description';false
126;'A21.0';'I';'A';21;0;null; 'Ulceroglandular tularaemia';'description';false
127;'A21.1';'I';'A';21;1;null; 'Oculoglandular tularaemia';'description';false
128;'A21.2';'I';'A';21;2;null; 'Pulmonary tularaemia';'description';false
129;'A21.3';'I';'A';21;3;null; 'Gastrointestinal tularaemia';'description';false
130;'A21.7';'I';'A';21;7;null; 'Generalized tularaemia';'description';false
131;'A21.8';'I';'A';21;8;null; 'Other forms of tularaemia';'description';false
132;'A21.9';'I';'A';21;9;null; 'Tularaemia, unspecified';'description';false
133;'A22';'I';'A';22;null;null; 'Anthrax';'description';false
134;'A22.0';'I';'A';22;0;null; 'Cutaneous anthrax';'description';false
135;'A22.1';'I';'A';22;1;null; 'Pulmonary anthrax';'description';false
136;'A22.2';'I';'A';22;2;null; 'Gastrointestinal anthrax';'description';false
137;'A22.7';'I';'A';22;7;null; 'Anthrax sepsis';'description';false
138;'A22.8';'I';'A';22;8;null; 'Other forms of anthrax';'description';false
139;'A22.9';'I';'A';22;9;null; 'Anthrax, unspecified';'description';false
140;'A23';'I';'A';23;null;null; 'Brucellosis';'description';false
141;'A23.0';'I';'A';23;0;null; 'Brucellosis due to Brucella melitensis';'description';false
142;'A23.1';'I';'A';23;1;null; 'Brucellosis due to Brucella abortus';'description';false
143;'A23.2';'I';'A';23;2;null; 'Brucellosis due to Brucella suis';'description';false
144;'A23.3';'I';'A';23;3;null; 'Brucellosis due to Brucella canis';'description';false
145;'A23.8';'I';'A';23;8;null; 'Other brucellosis';'description';false
146;'A23.9';'I';'A';23;9;null; 'Brucellosis, unspecified';'description';false
147;'A24';'I';'A';24;null;null; 'Glanders and melioidosis';'description';false
148;'A24.0';'I';'A';24;0;null; 'Glanders';'description';false
149;'A24.1';'I';'A';24;1;null; 'Acute and fulminating melioidosis';'description';false
150;'A24.2';'I';'A';24;2;null; 'Subacute and chronic melioidosis';'description';false
151;'A24.3';'I';'A';24;3;null; 'Other melioidosis';'description';false
152;'A24.4';'I';'A';24;4;null; 'Melioidosis, unspecified';'description';false
153;'A25';'I';'A';25;null;null; 'Rat-bite fevers';'description';false
154;'A25.0';'I';'A';25;0;null; 'Spirillosis';'description';false
155;'A25.1';'I';'A';25;1;null; 'Streptobacillosis';'description';false
156;'A25.9';'I';'A';25;9;null; 'Rat-bite fever, unspecified';'description';false
157;'A26';'I';'A';26;null;null; 'Erysipeloid';'description';false
158;'A26.0';'I';'A';26;0;null; 'Cutaneous erysipeloid';'description';false
159;'A26.7';'I';'A';26;7;null; 'Erysipelothrix sepsis';'description';false
160;'A26.8';'I';'A';26;8;null; 'Other forms of erysipeloid';'description';false
161;'A26.9';'I';'A';26;9;null; 'Erysipeloid, unspecified';'description';false
162;'A27';'I';'A';27;null;null; 'Leptospirosis';'description';false
163;'A27.0';'I';'A';27;0;null; 'Leptospirosis icterohaemorrhagica';'description';false
164;'A27.8';'I';'A';27;8;null; 'Other forms of leptospirosis';'description';false
165;'A27.9';'I';'A';27;9;null; 'Leptospirosis, unspecified';'description';false
166;'A28';'I';'A';28;null;null; 'Other zoonotic bacterial diseases, not elsewhere classified';'description';false
167;'A28.0';'I';'A';28;0;null; 'Pasteurellosis';'description';false
168;'A28.1';'I';'A';28;1;null; 'Cat-scratch disease';'description';false
169;'A28.2';'I';'A';28;2;null; 'Extraintestinal yersiniosis';'description';false
170;'A28.8';'I';'A';28;8;null; 'Other specified zoonotic bacterial diseases, not elsewhere classified';'description';false
171;'A28.9';'I';'A';28;9;null; 'Zoonotic bacterial disease, unspecified';'description';false
172;'A30-A49';'I';'A';null;null;null; 'Other bacterial diseases';'description';false
173;'A30';'I';'A';30;null;null; 'Leprosy [Hansen disease]';'description';false
174;'A30.0';'I';'A';30;0;null; 'Indeterminate leprosy';'description';false
175;'A30.1';'I';'A';30;1;null; 'Tuberculoid leprosy';'description';false
176;'A30.2';'I';'A';30;2;null; 'Borderline tuberculoid leprosy';'description';false
177;'A30.3';'I';'A';30;3;null; 'Borderline leprosy';'description';false
178;'A30.4';'I';'A';30;4;null; 'Borderline lepromatous leprosy';'description';false
179;'A30.5';'I';'A';30;5;null; 'Lepromatous leprosy';'description';false
180;'A30.8';'I';'A';30;8;null; 'Other forms of leprosy';'description';false
181;'A30.9';'I';'A';30;9;null; 'Leprosy, unspecified';'description';false
182;'A31';'I';'A';31;null;null; 'Infection due to other mycobacteria';'description';false
183;'A31.0';'I';'A';31;0;null; 'Pulmonary mycobacterial infection';'description';false
184;'A31.1';'I';'A';31;1;null; 'Cutaneous mycobacterial infection';'description';false
185;'A31.8';'I';'A';31;8;null; 'Other mycobacterial infections';'description';false
186;'A31.9';'I';'A';31;9;null; 'Mycobacterial infection, unspecified';'description';false
187;'A32';'I';'A';32;null;null; 'Listeriosis';'description';false
188;'A32.0';'I';'A';32;0;null; 'Cutaneous listeriosis';'description';false
189;'A32.1';'I';'A';32;1;null; 'Listerial meningitis and meningoencephalitis';'description';false
190;'A32.7';'I';'A';32;7;null; 'Listerial sepsis';'description';false
191;'A32.8';'I';'A';32;8;null; 'Other forms of listeriosis';'description';false
192;'A32.9';'I';'A';32;9;null; 'Listeriosis, unspecified';'description';false
193;'A33';'I';'A';33;null;null; 'Tetanus neonatorum';'description';false
194;'A34';'I';'A';34;null;null; 'Obstetrical tetanus';'description';false
195;'A35';'I';'A';35;null;null; 'Other tetanus';'description';false
196;'A36';'I';'A';36;null;null; 'Diphtheria';'description';false
197;'A36.0';'I';'A';36;0;null; 'Pharyngeal diphtheria';'description';false
198;'A36.1';'I';'A';36;1;null; 'Nasopharyngeal diphtheria';'description';false
199;'A36.2';'I';'A';36;2;null; 'Laryngeal diphtheria';'description';false
200;'A36.3';'I';'A';36;3;null; 'Cutaneous diphtheria';'description';false
201;'A36.8';'I';'A';36;8;null; 'Other diphtheria';'description';false
202;'A36.9';'I';'A';36;9;null; 'Diphtheria, unspecified';'description';false
203;'A37';'I';'A';37;null;null; 'Whooping cough';'description';false
204;'A37.0';'I';'A';37;0;null; 'Whooping cough due to Bordetella pertussis';'description';false
205;'A37.1';'I';'A';37;1;null; 'Whooping cough due to Bordetella parapertussis';'description';false
206;'A37.8';'I';'A';37;8;null; 'Whooping cough due to other Bordetella species';'description';false
207;'A37.9';'I';'A';37;9;null; 'Whooping cough, unspecified';'description';false
208;'A38';'I';'A';38;null;null; 'Scarlet fever';'description';false
209;'A39';'I';'A';39;null;null; 'Meningococcal infection';'description';false
210;'A39.0';'I';'A';39;0;null; 'Meningococcal meningitis';'description';false
211;'A39.1';'I';'A';39;1;null; 'Waterhouse-Friderichsen syndrome';'description';false
212;'A39.2';'I';'A';39;2;null; 'Acute meningococcaemia';'description';false
213;'A39.3';'I';'A';39;3;null; 'Chronic meningococcaemia';'description';false
214;'A39.4';'I';'A';39;4;null; 'Meningococcaemia, unspecified';'description';false
215;'A39.5';'I';'A';39;5;null; 'Meningococcal heart disease';'description';false
216;'A39.8';'I';'A';39;8;null; 'Other meningococcal infections';'description';false
217;'A39.9';'I';'A';39;9;null; 'Meningococcal infection, unspecified';'description';false
218;'A40';'I';'A';40;null;null; 'Streptococcal sepsis';'description';false
219;'A40.0';'I';'A';40;0;null; 'Sepsis due to streptococcus, group A';'description';false
220;'A40.1';'I';'A';40;1;null; 'Sepsis due to streptococcus, group B';'description';false
221;'A40.2';'I';'A';40;2;null; 'Sepsis due to streptococcus, group D and enterococcus';'description';false
222;'A40.3';'I';'A';40;3;null; 'Sepsis due to Streptococcus pneumoniae';'description';false
223;'A40.8';'I';'A';40;8;null; 'Other streptococcal sepsis';'description';false
224;'A40.9';'I';'A';40;9;null; 'Streptococcal sepsis, unspecified';'description';false
225;'A41';'I';'A';41;null;null; 'Other sepsis';'description';false
226;'A41.0';'I';'A';41;0;null; 'Sepsis due to Staphylococcus aureus';'description';false
227;'A41.1';'I';'A';41;1;null; 'Sepsis due to other specified staphylococcus';'description';false
228;'A41.2';'I';'A';41;2;null; 'Sepsis due to unspecified staphylococcus';'description';false
229;'A41.3';'I';'A';41;3;null; 'Sepsis due to Haemophilus influenzae';'description';false
230;'A41.4';'I';'A';41;4;null; 'Sepsis due to anaerobes';'description';false
231;'A41.5';'I';'A';41;5;null; 'Sepsis due to other Gram-negative organisms';'description';false
232;'A41.8';'I';'A';41;8;null; 'Other specified sepsis';'description';false
233;'A41.9';'I';'A';41;9;null; 'Sepsis, unspecified';'description';false
234;'A42';'I';'A';42;null;null; 'Actinomycosis';'description';false
235;'A42.0';'I';'A';42;0;null; 'Pulmonary actinomycosis';'description';false
236;'A42.1';'I';'A';42;1;null; 'Abdominal actinomycosis';'description';false
237;'A42.2';'I';'A';42;2;null; 'Cervicofacial actinomycosis';'description';false
238;'A42.7';'I';'A';42;7;null; 'Actinomycotic sepsis';'description';false
239;'A42.8';'I';'A';42;8;null; 'Other forms of actinomycosis';'description';false
240;'A42.9';'I';'A';42;9;null; 'Actinomycosis, unspecified';'description';false
241;'A43';'I';'A';43;null;null; 'Nocardiosis';'description';false
242;'A43.0';'I';'A';43;0;null; 'Pulmonary nocardiosis';'description';false
243;'A43.1';'I';'A';43;1;null; 'Cutaneous nocardiosis';'description';false
244;'A43.8';'I';'A';43;8;null; 'Other forms of nocardiosis';'description';false
245;'A43.9';'I';'A';43;9;null; 'Nocardiosis, unspecified';'description';false
246;'A44';'I';'A';44;null;null; 'Bartonellosis';'description';false
247;'A44.0';'I';'A';44;0;null; 'Systemic bartonellosis';'description';false
248;'A44.1';'I';'A';44;1;null; 'Cutaneous and mucocutaneous bartonellosis';'description';false
249;'A44.8';'I';'A';44;8;null; 'Other forms of bartonellosis';'description';false
250;'A44.9';'I';'A';44;9;null; 'Bartonellosis, unspecified';'description';false
251;'A46';'I';'A';46;null;null; 'Erysipelas';'description';false
252;'A48';'I';'A';48;null;null; 'Other bacterial diseases, not elsewhere classified';'description';false
253;'A48.0';'I';'A';48;0;null; 'Gas gangrene';'description';false
254;'A48.1';'I';'A';48;1;null; 'Legionnaires disease';'description';false
255;'A48.2';'I';'A';48;2;null; 'Nonpneumonic Legionnaires disease [Pontiac fever]';'description';false
256;'A48.3';'I';'A';48;3;null; 'Toxic shock syndrome';'description';false
257;'A48.4';'I';'A';48;4;null; 'Brazilian purpuric fever';'description';false
258;'A48.8';'I';'A';48;8;null; 'Other specified bacterial diseases';'description';false
259;'A49';'I';'A';49;null;null; 'Bacterial infection of unspecified site';'description';false
260;'A49.0';'I';'A';49;0;null; 'Staphylococcal infection, unspecified site';'description';false
261;'A49.1';'I';'A';49;1;null; 'Streptococcal and enterococcal infection, unspecified site';'description';false
262;'A49.2';'I';'A';49;2;null; 'Haemophilus influenzae infection, unspecified site';'description';false
263;'A49.3';'I';'A';49;3;null; 'Mycoplasma infection, unspecified site';'description';false
264;'A49.8';'I';'A';49;8;null; 'Other bacterial infections of unspecified site';'description';false
265;'A49.9';'I';'A';49;9;null; 'Bacterial infection, unspecified';'description';false
266;'A50-A64';'I';'A';null;null;null; 'Infections with a predominantly sexual mode of transmission';'description';false
267;'A50';'I';'A';50;null;null; 'Congenital syphilis';'description';false
268;'A50.0';'I';'A';50;0;null; 'Early congenital syphilis, symptomatic';'description';false
269;'A50.1';'I';'A';50;1;null; 'Early congenital syphilis, latent';'description';false
270;'A50.2';'I';'A';50;2;null; 'Early congenital syphilis, unspecified';'description';false
271;'A50.3';'I';'A';50;3;null; 'Late congenital syphilitic oculopathy';'description';false
272;'A50.4';'I';'A';50;4;null; 'Late congenital neurosyphilis [juvenile neurosyphilis]';'description';false
273;'A50.5';'I';'A';50;5;null; 'Other late congenital syphilis, symptomatic';'description';false
274;'A50.6';'I';'A';50;6;null; 'Late congenital syphilis, latent';'description';false
275;'A50.7';'I';'A';50;7;null; 'Late congenital syphilis, unspecified';'description';false
276;'A50.9';'I';'A';50;9;null; 'Congenital syphilis, unspecified';'description';false
277;'A51';'I';'A';51;null;null; 'Early syphilis';'description';false
278;'A51.0';'I';'A';51;0;null; 'Primary genital syphilis';'description';false
279;'A51.1';'I';'A';51;1;null; 'Primary anal syphilis';'description';false
280;'A51.2';'I';'A';51;2;null; 'Primary syphilis of other sites';'description';false
281;'A51.3';'I';'A';51;3;null; 'Secondary syphilis of skin and mucous membranes';'description';false
282;'A51.4';'I';'A';51;4;null; 'Other secondary syphilis';'description';false
283;'A51.5';'I';'A';51;5;null; 'Early syphilis, latent';'description';false
284;'A51.9';'I';'A';51;9;null; 'Early syphilis, unspecified';'description';false
285;'A52';'I';'A';52;null;null; 'Late syphilis';'description';false
286;'A52.0';'I';'A';52;0;null; 'Cardiovascular syphilis';'description';false
287;'A52.1';'I';'A';52;1;null; 'Symptomatic neurosyphilis';'description';false
288;'A52.2';'I';'A';52;2;null; 'Asymptomatic neurosyphilis';'description';false
289;'A52.3';'I';'A';52;3;null; 'Neurosyphilis, unspecified';'description';false
290;'A52.7';'I';'A';52;7;null; 'Other symptomatic late syphilis';'description';false
291;'A52.8';'I';'A';52;8;null; 'Late syphilis, latent';'description';false
292;'A52.9';'I';'A';52;9;null; 'Late syphilis, unspecified';'description';false
293;'A53';'I';'A';53;null;null; 'Other and unspecified syphilis';'description';false
294;'A53.0';'I';'A';53;0;null; 'Latent syphilis, unspecified as early or late';'description';false
295;'A53.9';'I';'A';53;9;null; 'Syphilis, unspecified';'description';false
296;'A54';'I';'A';54;null;null; 'Gonococcal infection';'description';false
297;'A54.0';'I';'A';54;0;null; 'Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess';'description';false
298;'A54.1';'I';'A';54;1;null; 'Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess';'description';false
299;'A54.2';'I';'A';54;2;null; 'Gonococcal pelviperitonitis and other gonococcal genitourinary infections';'description';false
300;'A54.3';'I';'A';54;3;null; 'Gonococcal infection of eye';'description';false
301;'A54.4';'I';'A';54;4;null; 'Gonococcal infection of musculoskeletal system';'description';false
302;'A54.5';'I';'A';54;5;null; 'Gonococcal pharyngitis';'description';false
303;'A54.6';'I';'A';54;6;null; 'Gonococcal infection of anus and rectum';'description';false
304;'A54.8';'I';'A';54;8;null; 'Other gonococcal infections';'description';false
305;'A54.9';'I';'A';54;9;null; 'Gonococcal infection, unspecified';'description';false
306;'A55';'I';'A';55;null;null; 'Chlamydial lymphogranuloma (venereum)';'description';false
307;'A56';'I';'A';56;null;null; 'Other sexually transmitted chlamydial diseases';'description';false
308;'A56.0';'I';'A';56;0;null; 'Chlamydial infection of lower genitourinary tract';'description';false
309;'A56.1';'I';'A';56;1;null; 'Chlamydial infection of pelviperitoneum and other genitourinary organs';'description';false
310;'A56.2';'I';'A';56;2;null; 'Chlamydial infection of genitourinary tract, unspecified';'description';false
311;'A56.3';'I';'A';56;3;null; 'Chlamydial infection of anus and rectum';'description';false
312;'A56.4';'I';'A';56;4;null; 'Chlamydial infection of pharynx';'description';false
313;'A56.8';'I';'A';56;8;null; 'Sexually transmitted chlamydial infection of other sites';'description';false
314;'A57';'I';'A';57;null;null; 'Chancroid';'description';false
315;'A58';'I';'A';58;null;null; 'Granuloma inguinale';'description';false
316;'A59';'I';'A';59;null;null; 'Trichomoniasis';'description';false
317;'A59.0';'I';'A';59;0;null; 'Urogenital trichomoniasis';'description';false
318;'A59.8';'I';'A';59;8;null; 'Trichomoniasis of other sites';'description';false
319;'A59.9';'I';'A';59;9;null; 'Trichomoniasis, unspecified';'description';false
320;'A60';'I';'A';60;null;null; 'Anogenital herpesviral [herpes simplex] infection';'description';false
321;'A60.0';'I';'A';60;0;null; 'Herpesviral infection of genitalia and urogenital tract';'description';false
322;'A60.1';'I';'A';60;1;null; 'Herpesviral infection of perianal skin and rectum';'description';false
323;'A60.9';'I';'A';60;9;null; 'Anogenital herpesviral infection, unspecified';'description';false
324;'A63';'I';'A';63;null;null; 'Other predominantly sexually transmitted diseases, not elsewhere classified';'description';false
325;'A63.0';'I';'A';63;0;null; 'Anogenital (venereal) warts';'description';false
326;'A63.8';'I';'A';63;8;null; 'Other specified predominantly sexually transmitted diseases';'description';false
327;'A64';'I';'A';64;null;null; 'Unspecified sexually transmitted disease';'description';false
328;'A65-A69';'I';'A';null;null;null; 'Other spirochaetal diseases';'description';false
329;'A65';'I';'A';65;null;null; 'Nonvenereal syphilis';'description';false
330;'A66';'I';'A';66;null;null; 'Yaws';'description';false
331;'A66.0';'I';'A';66;0;null; 'Initial lesions of yaws';'description';false
332;'A66.1';'I';'A';66;1;null; 'Multiple papillomata and wet crab yaws';'description';false
333;'A66.2';'I';'A';66;2;null; 'Other early skin lesions of yaws';'description';false
334;'A66.3';'I';'A';66;3;null; 'Hyperkeratosis of yaws';'description';false
335;'A66.4';'I';'A';66;4;null; 'Gummata and ulcers of yaws';'description';false
336;'A66.5';'I';'A';66;5;null; 'Gangosa';'description';false
337;'A66.6';'I';'A';66;6;null; 'Bone and joint lesions of yaws';'description';false
338;'A66.7';'I';'A';66;7;null; 'Other manifestations of yaws';'description';false
339;'A66.8';'I';'A';66;8;null; 'Latent yaws';'description';false
